id,name,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,statut,address,tel,fax
31-030,وحدة القطاع الكرمة,وحدة القطاع الكرمة,31,3117,El Kerma,35.6362,-0.587278,exact,dgpc_map,dgpc,"{""dgpc"":""793"",""dgpc_wilaya"":""31""}",UNITE DE SECTEUR,"RN4 VERS AUTOROUTE EST-OUEST CITE EL AMEL ES SENIA-EL KARMA, EL KARMA",0470002154,/
31-031,المركز المقتدم بن عبدلي محمد أمين_وهران(ليس في الخدمة),المركز المقتدم بن عبدلي محمد أمين_وهران(ليس في الخدمة),31,3101,Oran,35.689701,-0.625389,exact,dgpc_map,dgpc,"{""dgpc"":""819"",""dgpc_wilaya"":""31""}",POSTE AVANCE,"RUE SIDI EL CHAHMI CITE FLAOUSSEN, ORAN",/,/
32-001,وحدة القطاع الخيثر,وحدة القطاع الخيثر,32,3211,El Kheiter,34.146702,0.066072,exact,dgpc_map,dgpc,"{""dgpc"":""292"",""dgpc_wilaya"":""32""}",UNITE DE SECTEUR,"CITE LA VICTOIR CENTRE VILLE EL KHEITHER, EL KHEITHER",049627177/78/14,049627177
32-002,الوحدة الثانوية بوقطب,الوحدة الثانوية بوقطب,32,3210,Bougtoub,34.026501,0.097486,exact,dgpc_map,dgpc,"{""dgpc"":""293"",""dgpc_wilaya"":""32""}",UNITE SECONDAIRE,"RN06 SORTIE SUD BOUGTOUB VERS EL BAYADH, BOUGTOUB",049625739/41/63,049625763
32-003,الوحدة الثانوية بوعلام,الوحدة الثانوية بوعلام,32,3206,Boualem,33.727901,1.53964,exact,dgpc_map,dgpc,"{""dgpc"":""294"",""dgpc_wilaya"":""32""}",UNITE SECONDAIRE,"RN47 ENTRRE COMMUNE BOUALEM, BOUALEM",049654130/31/32,049654132
32-004,الوحدة الرئيسية البيض,الوحدة الرئيسية البيض,32,3201,El Bayadh,33.695499,1.018,exact,dgpc_map,dgpc,"{""dgpc"":""297"",""dgpc_wilaya"":""32""}",UNITE PRINCIPALE,"CITE OULED YAHIA, EL BAYADH",049617421/22,049617420
32-005,مديرية الحماية المدنية البيض,مديرية الحماية المدنية البيض,32,3201,El Bayadh,33.673698,1.00931,exact,dgpc_map,dgpc,"{""dgpc"":""410"",""dgpc_wilaya"":""32""}",SIEGE DE DIRECTION WILAYA,"LA ROUTE PETITE MECHERIA, EL BAYEDH",049611290,049611194
32-006,المركز المتقدم البيض,المركز المتقدم البيض,32,3201,El Bayadh,33.6703,1.0291,exact,dgpc_map,dgpc,"{""dgpc"":""411"",""dgpc_wilaya"":""32""}",POSTE AVANCE,"ROUTE AFLOU A PROXIMITE LA GARE ROUTIERE, EL BAYADH",049674675/77,049674061
32-007,الوحدة الثانوية بريزينة,الوحدة الثانوية بريزينة,32,3204,Brezina,33.104099,1.26999,exact,dgpc_map,dgpc,"{""dgpc"":""613"",""dgpc_wilaya"":""32""}",UNITE SECONDAIRE,"CITE EL RAHMA, BREZINA",049621097/98/99,049621097
32-008,الوحدة الثانوية روقاصة,الوحدة الثانوية روقاصة,32,3202,Rogassa,34.013901,0.934864,exact,dgpc_map,dgpc,"{""dgpc"":""614"",""dgpc_wilaya"":""32""}",UNITE SECONDAIRE,"ENTREE ROGASSA , ROGASSA",049610411/63,049610463
32-009,المركز المتقدم الكاف لحمر,المركز المتقدم الكاف لحمر,32,3221,Sidi Slimane,33.852901,0.648314,exact,dgpc_map,dgpc,"{""dgpc"":""616"",""dgpc_wilaya"":""32""}",POSTE AVANCE,"ENTREE COMMUNE KEF EL AHMAR VERS EL BAYADH, KEF EL AHMAR",049619458/59/60,049619459
32-010,المركز المتقدم غسول,المركز المتقدم غسول,32,3205,Ghassoul,33.3773,1.20741,exact,dgpc_map,dgpc,"{""dgpc"":""617"",""dgpc_wilaya"":""32""}",POSTE AVANCE,"RN107 VERS BRIZINA, GHASSOUL",049628471/75/049628377,049628475
32-011,المركز المتقدم بوغرارة_الشقيق,المركز المتقدم بوغرارة_الشقيق,32,3217,Cheguig,33.995602,1.24582,exact,dgpc_map,dgpc,"{""dgpc"":""823"",""dgpc_wilaya"":""32""}",POSTE AVANCE,"RN111-VILLAGE BOUGHRARA, CHEGGUIG",049618192/93/94,049618194
33-001,مديرية الحماية المدنية إيليزي,مديرية الحماية المدنية إيليزي,33,3301,Illizi,26.506201,8.48518,exact,dgpc_map,dgpc,"{""dgpc"":""385"",""dgpc_wilaya"":""33""}",SIEGE DE DIRECTION WILAYA,"CITE DU 08 MAI 1945, ILLIZI",029402859,029402853
33-002,الوحدة الثانوية إن أميناس,الوحدة الثانوية إن أميناس,33,3306,In Amenas,28.0392,9.57498,exact,dgpc_map,dgpc,"{""dgpc"":""386"",""dgpc_wilaya"":""33""}",UNITE SECONDAIRE,IN AMENAS,029459739,029459738
33-003,وحدة القطاع برج عمرادريس,وحدة القطاع برج عمرادريس,33,3304,Bordj Omar Driss,28.145201,6.82296,exact,dgpc_map,dgpc,"{""dgpc"":""387"",""dgpc_wilaya"":""33""}",UNITE DE SECTEUR,BORDJ OMAR DRISS,029460252/029460114,029460250
33-004,وحدة القطاع دبداب,وحدة القطاع دبداب,33,3303,Debdeb,29.994499,9.43676,exact,dgpc_map,dgpc,"{""dgpc"":""388"",""dgpc_wilaya"":""33""}",UNITE DE SECTEUR,DEBDEB,029467251,029467250
33-005,الوحدة الرئيسية إيليزي,الوحدة الرئيسية إيليزي,33,3301,Illizi,26.51,8.47046,approximate,dgpc_map,dgpc,"{""dgpc"":""389"",""dgpc_wilaya"":""33""}",UNITE PRINCIPALE,"ZONE D'ACTIVITES INDUSTRIELLE, ILLIZI",029404115/22/25,029404137
33-006,المركز المتقدم إيليزي,المركز المتقدم إيليزي,33,3301,Illizi,25.825001,8.17936,exact,dgpc_map,dgpc,"{""dgpc"":""622"",""dgpc_wilaya"":""33""}",POSTE AVANCE,"VILLAGE FEDHNOUNE, ILLIZI",029412392,029412392
33-007,المركز المتقدم إن أميناس,المركز المتقدم إن أميناس,33,3306,In Amenas,28.6821,8.87227,exact,dgpc_map,dgpc,"{""dgpc"":""623"",""dgpc_wilaya"":""33""}",POSTE AVANCE,"VILLAGE OUHANET, IN AMENAS",029466711/12,029466713
34-001,الوحدة الرئيسية برج بوعريريج,الوحدة الرئيسية برج بوعريريج,34,3401,Bordj Bou Arreridj,36.060501,4.78725,exact,dgpc_map,dgpc,"{""dgpc"":""192"",""dgpc_wilaya"":""34""}",UNITE PRINCIPALE,"AVENUE MOUDJAHID AMIROUCHE MOHAMED AMEZIANE ROUTE EL ANNASAR, BORDJ BOU ARRERIDJ",035874307/08,035874306
34-002,الوحدة الثانوية رأس الوادي,الوحدة الثانوية رأس الوادي,34,3402,Ras El Oued,35.952801,5.04145,exact,dgpc_map,dgpc,"{""dgpc"":""193"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"AVENUE DU 17 OCTOBRE ROUTE POIDS LOURD , RAS EL OUED",035844362/035844414,035844433
34-003,مركز إسعاف الطرقات بومرقد_برج بوعريريج,مركز إسعاف الطرقات بومرقد_برج بوعريريج,34,3428,El Annasseur,36.073898,4.81737,exact,dgpc_map,dgpc,"{""dgpc"":""194"",""dgpc_wilaya"":""34""}",POSTE DE SECOURS ROUTIER,"AUTOROUTE EST-OUEST ENTREE EST BORDJ BOU ARRERIDJ, BORDJ BOU ARRERIDJ",/,/
34-004,الوحدة الثانوية الحمادية,الوحدة الثانوية الحمادية,34,3411,Elhammadia,35.9772,4.74064,exact,dgpc_map,dgpc,"{""dgpc"":""195"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"CENTRE VILLE EL HAMMADIA, EL HAMMADIA",035710073/74,035710075
34-005,الوحدة الثانوية الجعافرة,الوحدة الثانوية الجعافرة,34,3415,Djaafra,36.292198,4.66109,exact,dgpc_map,dgpc,"{""dgpc"":""196"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"CENTRE VILLE DJAAFRA, DJAAFRA",035759183/71,035759184
34-006,الوحدة الثانوية برج الغدير,الوحدة الثانوية برج الغدير,34,3409,Bordj Ghedir,35.906799,4.89508,exact,dgpc_map,dgpc,"{""dgpc"":""197"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"RUE CH-MAHDI ABDELLAH, BORDJ GHDIR",035811131/035811414,035811137
34-007,المركز المتقدم برج بوعريريج,المركز المتقدم برج بوعريريج,34,3401,Bordj Bou Arreridj,36.068298,4.7649,exact,dgpc_map,dgpc,"{""dgpc"":""198"",""dgpc_wilaya"":""34""}",POSTE AVANCE,"CENTRE VILLE BORDJ BOU ARRERIDJ, BORDJ BOU ARRERIDJ",035734708,035734675
34-008,مديرية الحماية المدنية برج بوعريريج,مديرية الحماية المدنية برج بوعريريج,34,3401,Bordj Bou Arreridj,36.065102,4.7644,exact,dgpc_map,dgpc,"{""dgpc"":""199"",""dgpc_wilaya"":""34""}",SIEGE DE DIRECTION WILAYA,"CITE ADMINISTRATIVE, BORDJ BOU ARRERIDJ",035692553,035692512
34-009,الوحدة الثانوية عين تاغروت,الوحدة الثانوية عين تاغروت,34,3408,Ain Taghrout,36.125999,5.07373,exact,dgpc_map,dgpc,"{""dgpc"":""200"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"ENTREE OUEST AIN TAGHROUT, AIN TAGHROUT",035853158/035853023,035853021
34-010,الوحدة الثانوية تسمرت,الوحدة الثانوية تسمرت,34,3429,Tassamert,36.2579,4.82637,exact,dgpc_map,dgpc,"{""dgpc"":""201"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"EL DAHSSA, TESMART",035899114/16,035899115
34-011,الوحدة الثانوية المنصورة,الوحدة الثانوية المنصورة,34,3404,Mansoura,36.078098,4.4622,exact,dgpc_map,dgpc,"{""dgpc"":""212"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"CENTRE VILLE MANSOURA, MANSOURA",035850614/035850514,035850414
34-012,الوحدة الثانوية بئر قصد علي,الوحدة الثانوية بئر قصد علي,34,3431,Bir Kasdali,36.142601,5.02242,exact,dgpc_map,dgpc,"{""dgpc"":""624"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"RN103, BIR KASD ALI",035891143/91,035891129
34-013,وحدة القطاع تقلعيت,وحدة القطاع تقلعيت,34,3421,Taglait,35.770599,5.00035,exact,dgpc_map,dgpc,"{""dgpc"":""625"",""dgpc_wilaya"":""34""}",UNITE DE SECTEUR,"CENTRE VILLE TAGLAIT, TAGLAIT",035714176/77,035714174
34-014,مركز إسعاف الطرقات الياشير,مركز إسعاف الطرقات الياشير,34,3407,El Achir,36.0704,4.60166,exact,dgpc_map,dgpc,"{""dgpc"":""626"",""dgpc_wilaya"":""34""}",POSTE DE SECOURS ROUTIER,"ENTREE OUEST EL YACHIR, EL YACHIR",/,/
34-015,الوحة الثانوية مجانة,الوحة الثانوية مجانة,34,3413,Medjana,36.140701,4.66644,exact,dgpc_map,dgpc,"{""dgpc"":""811"",""dgpc_wilaya"":""34""}",UNITE SECONDAIRE,"SORTIE NORD MEDJANA, MEDJANA",035878891,035878817
35-001,الوحدة الثانوية برج منايل,الوحدة الثانوية برج منايل,35,3504,Bordj Menaiel,36.752602,3.72031,exact,dgpc_map,dgpc,"{""dgpc"":""249"",""dgpc_wilaya"":""35""}",UNITE SECONDAIRE,"RN12 RUE KHETAB AMER, BORDJ MENAEL",024787446,024787444
35-002,الوحدة الثانوية يسر,الوحدة الثانوية يسر,35,3509,Isser,36.722698,3.67463,exact,dgpc_map,dgpc,"{""dgpc"":""250"",""dgpc_wilaya"":""35""}",UNITE SECONDAIRE,"RUE LES FRERES BOUZAD, ISSER",024713065,024713064
35-003,الوحدة الثانوية الثنية,الوحدة الثانوية الثنية,35,3514,Thenia,36.725101,3.55875,exact,dgpc_map,dgpc,"{""dgpc"":""251"",""dgpc_wilaya"":""35""}",UNITE SECONDAIRE,"RUE DEBAGHI, THENIA",024963131,024963162
35-004,مديرية الحماية المدنية بومرداس,مديرية الحماية المدنية بومرداس,35,3501,Boumerdes,36.758801,3.4735,exact,dgpc_map,dgpc,"{""dgpc"":""252"",""dgpc_wilaya"":""35""}",SIEGE DE DIRECTION WILAYA,"CITE ADMINISTRATIVE EN FACE PALAIS DE JUSTICE , BOUMERDES",024795860,024795861
35-005,الوحدة الرئيسية بومرداس,الوحدة الرئيسية بومرداس,35,3501,Boumerdes,36.7635,3.45854,exact,dgpc_map,dgpc,"{""dgpc"":""253"",""dgpc_wilaya"":""35""}",UNITE PRINCIPALE,"RUE CH-IRINI SLIMANE CITE 800LOGEMENTS, BOUMERDES",024941035/24,024941031
35-006,الوحدة الثانوية بودواو,الوحدة الثانوية بودواو,35,3502,Boudouaou,36.738998,3.39771,exact,dgpc_map,dgpc,"{""dgpc"":""254"",""dgpc_wilaya"":""35""}",UNITE SECONDAIRE,"CITE PLATEAU, BOUDOUAOU",024745969,024745971
35-007,الوحدة الثانوية خميس الخشنة,الوحدة الثانوية خميس الخشنة,35,3531,Khemis El Khechna,36.660702,3.33165,exact,dgpc_map,dgpc,"{""dgpc"":""255"",""dgpc_wilaya"":""35""}",UNITE SECONDAIRE,"SORTIE RN29A ET CW121, KHEMIS EL KHECHNA",024973137,024973142
35-008,وحدة القطاع زموري,وحدة القطاع زموري,35,3510,Zemmouri,36.786301,3.60547,exact,dgpc_map,dgpc,"{""dgpc"":""256"",""dgpc_wilaya"":""35""}",UNITE DE SECTEUR,"RUE DU MARCHE CH-SAOUDI MOHAMED, ZEMMOURI",024784313,024784312
35-009,الوحدة الثانوية دلس,الوحدة الثانوية دلس,35,3523,Dellys,36.912899,3.91104,exact,dgpc_map,dgpc,"{""dgpc"":""257"",""dgpc_wilaya"":""35""}",UNITE SECONDAIRE,"CITE EL KETAR SIDI EL MEDJNI, DELLYS",024763504,024763510
35-010,وحدة القطاع بني عمران,وحدة القطاع بني عمران,35,3525,Beni Amrane,36.6763,3.59782,exact,dgpc_map,dgpc,"{""dgpc"":""258"",""dgpc_wilaya"":""35""}",UNITE DE SECTEUR,"RN05 CITE EL LOUZ, BENI AMRANE",024967123,024967125
35-011,الوحدة البحرية زموري,الوحدة البحرية زموري,35,3510,Zemmouri,36.801498,3.56163,exact,dgpc_map,dgpc,"{""dgpc"":""627"",""dgpc_wilaya"":""35""}",UNITE MARINE,"PORT ZEMMOURI EL BAHRI, ZEMMOURI",024988771,024988771
35-012,الوحدة الثانوية بغلية,الوحدة الثانوية بغلية,35,3505,Baghlia,36.819199,3.86245,exact,dgpc_map,dgpc,"{""dgpc"":""780"",""dgpc_wilaya"":""35""}",UNITE SECONDAIRE,"RUE DU 05 JUILLET, BAGHLIA",024762249,024762263
35-013,الوحدة الثانوية الناصرية(تفتح قريبا),الوحدة الثانوية الناصرية(تفتح قريبا),35,3507,Naciria,36.752701,3.83579,exact,dgpc_map,dgpc,"{""dgpc"":""859"",""dgpc_wilaya"":""35""}",UNITE SECONDAIRE,"RN12, BORDJ MENAIEL",/,/
35-014,وحدة القطاع تيجلابين(تفتح قريبا),وحدة القطاع تيجلابين(تفتح قريبا),35,3512,Tidjelabine,36.723499,3.49243,exact,dgpc_map,dgpc,"{""dgpc"":""882"",""dgpc_wilaya"":""35""}",UNITE DE SECTEUR,"CITE LATRACHE, TIDJELABINE",/,/
36-001,وحدة القطاع عين العسل,وحدة القطاع عين العسل,36,3606,Ain El Assel,36.784199,8.37616,exact,dgpc_map,dgpc,"{""dgpc"":""93"",""dgpc_wilaya"":""36""}",UNITE DE SECTEUR,"VERS RN44, AIN EL ASSEL",038316222,038316221
36-002,مديرية الحماية المدنية الطارف,مديرية الحماية المدنية الطارف,36,3601,El Tarf,36.758598,8.31044,exact,dgpc_map,dgpc,"{""dgpc"":""94"",""dgpc_wilaya"":""36""}",SIEGE DE DIRECTION WILAYA,"CITE ADMINISTRATIVE, El TARF",038302251,038301965
36-003,الوحدة الثانوية بوحجار,الوحدة الثانوية بوحجار,36,3602,Bouhadjar,36.506401,8.10851,exact,dgpc_map,dgpc,"{""dgpc"":""95"",""dgpc_wilaya"":""36""}",UNITE SECONDAIRE,BOUHADJAR,038326508,038326508
36-004,الوحدة الثانوية الذرعان,الوحدة الثانوية الذرعان,36,3613,Drean,36.688,7.74961,exact,dgpc_map,dgpc,"{""dgpc"":""96"",""dgpc_wilaya"":""36""}",UNITE SECONDAIRE,DREAN,038388821,038388821
36-005,الوحدة الثانوية البسباس,الوحدة الثانوية البسباس,36,3616,Besbes,36.7038,7.83971,exact,dgpc_map,dgpc,"{""dgpc"":""97"",""dgpc_wilaya"":""36""}",UNITE SECONDAIRE,"RN84, BESBAS",038398129,038398129
36-006,المركز المتقدم بن مهيدي,المركز المتقدم بن مهيدي,36,3603,Ben M Hidi,36.770199,7.902,exact,dgpc_map,dgpc,"{""dgpc"":""98"",""dgpc_wilaya"":""36""}",POSTE AVANCE,"AVENUE DES MARTYRS , BEN MHIDI",/,/
36-007,الوحدة البحرية القالة,الوحدة البحرية القالة,36,3605,El Kala,36.895699,8.43325,exact,dgpc_map,dgpc,"{""dgpc"":""99"",""dgpc_wilaya"":""36""}",UNITE MARINE,"PLAGE MARJANE, EL KALA",038360979,038360979
36-008,الوحدة الثانوية القالة,الوحدة الثانوية القالة,36,3605,El Kala,36.879101,8.44468,exact,dgpc_map,dgpc,"{""dgpc"":""100"",""dgpc_wilaya"":""36""}",UNITE SECONDAIRE,"RN44 ENTREE DEPUIS AIN EL ASSEL, EL KALA",038360010,038360010
36-009,الوحدة الثانوية بوثلجة,الوحدة الثانوية بوثلجة,36,3608,Bouteldja,36.787498,8.20425,exact,dgpc_map,dgpc,"{""dgpc"":""513"",""dgpc_wilaya"":""36""}",UNITE SECONDAIRE,"RN44, BOUTELDJA",038339305,038339305
36-010,وحدة القطاع برحان,وحدة القطاع برحان,36,3610,Berrihane,36.838501,8.12774,exact,dgpc_map,dgpc,"{""dgpc"":""628"",""dgpc_wilaya"":""36""}",UNITE DE SECTEUR,"RN84A-CW109, BERRIHANE",038343261,038343268
36-011,المركز المتقدم القالة,المركز المتقدم القالة,36,3605,El Kala,36.896099,8.44088,exact,dgpc_map,dgpc,"{""dgpc"":""629"",""dgpc_wilaya"":""36""}",POSTE AVANCE,"RUE HADJ EL MORDJANE, KALA",038360007,/
36-012,الوحدة الثانوية بن مهيدي,الوحدة الثانوية بن مهيدي,36,3603,Ben M Hidi,36.768501,7.90834,exact,dgpc_map,dgpc,"{""dgpc"":""781"",""dgpc_wilaya"":""36""}",UNITE SECONDAIRE,"AVENUE HOUARI BOUMEDIENNE, BEN M'HIDI",038345461,038345302
36-013,الوحدة الرئيسية الطارف,الوحدة الرئيسية الطارف,36,3601,El Tarf,36.763901,8.34197,exact,dgpc_map,dgpc,"{""dgpc"":""852"",""dgpc_wilaya"":""36""}",UNITE PRINCIPALE,EL TARF,038301021,/
36-014,وحدة القطاع السوارخ,وحدة القطاع السوارخ,36,3609,Souarekh,36.880001,8.56968,exact,dgpc_map,dgpc,"{""dgpc"":""853"",""dgpc_wilaya"":""36""}",UNITE DE SECTEUR,SOUAREKH,/,/
37-001,المركز المتقدم حاسي خبي_أم العسل,المركز المتقدم حاسي خبي_أم العسل,37,3702,Oum El Assel,29.1866,-5.07415,exact,dgpc_map,dgpc,"{""dgpc"":""171"",""dgpc_wilaya"":""37""}",POSTE AVANCE,"RN50 VILLAGE HASSI KHEBI, OUM EL ASSEL",0658777006,049395110
37-002,المركز المتقدم أم العسل,المركز المتقدم أم العسل,37,3702,Oum El Assel,28.6234,-6.98299,exact,dgpc_map,dgpc,"{""dgpc"":""172"",""dgpc_wilaya"":""37""}",POSTE AVANCE,"RN50, OUM EL ASSEL",0658481512,049390105
37-003,المركز المتقدم تندوف,المركز المتقدم تندوف,37,3701,Tindouf,27.659,-8.14078,exact,dgpc_map,dgpc,"{""dgpc"":""173"",""dgpc_wilaya"":""37""}",POSTE AVANCE,"CITE EL BASRA, TINDOUF",049375261,049387449
37-004,مديرية الحماية المدنية تندوف,مديرية الحماية المدنية تندوف,37,3701,Tindouf,27.6492,-8.13228,exact,dgpc_map,dgpc,"{""dgpc"":""174"",""dgpc_wilaya"":""37""}",SIEGE DE DIRECTION WILAYA,"CITE TINDOUF LOTFI, TINDOUF",049387446,049387449
37-005,وحدة القطاع تندوف,وحدة القطاع تندوف,37,3701,Tindouf,27.6789,-8.15059,exact,dgpc_map,dgpc,"{""dgpc"":""630"",""dgpc_wilaya"":""37""}",UNITE DE SECTEUR,"RN50 CITE EL RMADHINE, TINDOUF",049371255,049371255
37-006,الوحدة الرئيسية تندوف,الوحدة الرئيسية تندوف,37,3701,Tindouf,27.6525,-8.11545,exact,dgpc_map,dgpc,"{""dgpc"":""883"",""dgpc_wilaya"":""37""}",UNITE PRINCIPALE,"CITE EL MOUSTAKBEL, TINDOUF",044880378,044880609
38-001,الوحدة الثانوية برج الأميرعبد القادر,الوحدة الثانوية برج الأميرعبد القادر,38,3809,Bordj El Emir Abdelkader,35.8615,2.25469,exact,dgpc_map,dgpc,"{""dgpc"":""10"",""dgpc_wilaya"":""38""}",UNITE SECONDAIRE,"RN60 ENTREE VILLE BORDJ EL EMIR ABDELKADER, BORDJ EL EMIR ABDELKADER",046589081,046589197
38-002,الوحدة الثانوية ثنية الاحد,الوحدة الثانوية ثنية الاحد,38,3803,Theniet El Had,35.862,2.02729,exact,dgpc_map,dgpc,"{""dgpc"":""11"",""dgpc_wilaya"":""38""}",UNITE SECONDAIRE,"CITE 350LLOGEMENTS, THENIET EL HAD",046585248,046585247
38-003,الوحدة الثانوية خميستي,الوحدة الثانوية خميستي,38,3811,Khemisti,35.666599,1.96871,exact,dgpc_map,dgpc,"{""dgpc"":""12"",""dgpc_wilaya"":""38""}",UNITE SECONDAIRE,"CITE 118LOGEMENTS, KHEMIST",046563648,046563654
38-004,الوحدة الثانوية الأزهرية,الوحدة الثانوية الأزهرية,38,3804,Lazharia,35.938801,1.55973,exact,dgpc_map,dgpc,"{""dgpc"":""13"",""dgpc_wilaya"":""38""}",UNITE SECONDAIRE,"CITE CH-OUILEM ABED, LAZHARIA",046555188,046555186
38-005,الوحدة الثانوية برج بونعامة,الوحدة الثانوية برج بونعامة,38,3802,Bordj Bounaama,35.8568,1.61182,exact,dgpc_map,dgpc,"{""dgpc"":""14"",""dgpc_wilaya"":""38""}",UNITE SECONDAIRE,"CITE HIBEL RABAH, BORDJ BOUNAAMA",046504049,046504052
38-006,الوحدة الثانوية الأرجم,الوحدة الثانوية الأرجم,38,3806,Lardjem,35.734798,1.54937,exact,dgpc_map,dgpc,"{""dgpc"":""15"",""dgpc_wilaya"":""38""}",UNITE SECONDAIRE,"CITE DJEDOU KADDOUR, LARDJEM",046535066,046535067
