id,name,name_fr,type,type_label,abreviation,code,secteur,commune,wilaya_code,lat,lng,adresse,adresse_fr,telephone,fax,email,site_web,facebook,capacite,capacite_reelle,surface_m2,internat,capacite_internat,vocations,source
1615,مركز التكوينالمهني و التمهينالوادي 01,Centre de Formation Professionnelle et del'Apprentissage EL OUED01,cfpa,مركز التكوين المهني والتمهين,CFPA EL OUED01,3901,public,الوادي,39,33.36426,6.85647,شارع محمد خميستيالوادي,RUE MED KHEMISTIELOUED,032112227,032112229,cfpaeloued3901@gmail.com,,https://www.facebook.com/CFPA01ELOUED,250,342,16298,true,60,,takwin.dz (MFEP)
1616,مركز التكوينالمهني والتمهينبكوينين,Centre de Formation Professionnelle et del'ApprentissageKOUININE,cfpa,مركز التكوين المهني والتمهين,CFPA KOUININE ELOUED,3912,public,كوينين,39,33.4103,6.82741,حي النصر كوينين,Cite Nacer KouinineEloued,032212052,032212040,cfpakouinine3912@gmail.com,,https://www.facebook.com/profile.php?id=61559498723822&mibextid=ZbWKwL,100,133,2686,false,,,takwin.dz (MFEP)
1617,مركز التكوينالمهني والتمهينحساني عبد الكريم,Centre de Formation Professionnelle et de l'Apprentissage HASSANIABDELKARIM,cfpa,مركز التكوين المهني والتمهين,CFPA HASSI KHALIFA ELOUED,3913,public,حسانيعبدالكريم,39,33.483,6.90668,حيالامير عبد القادرالزقم بلدية حسانيعبد الكريم الوادي,cité elamir abdelkader zgoum hassaniabdelkarim,032264647,032264644,cfpahassani39@gmail.com,,https://www.facebook.com/cfpahassani39,100,132,15000,true,120,,takwin.dz (MFEP)
1618,مركز التكوينالمهني و التمهينتكسبت,Centre de Formation Professionnelle et de l'ApprentissageTEKSEBT,cfpa,مركز التكوين المهني والتمهين,CFPA TEKSEBT ELOUED,3914,public,الوادي,39,33.39001,6.85449,حيالجامعي تكسبتالوادي,cite universitaire tekssebtd'eloued,032120807,032120806,cfpatekssebt@gmail.com,,https://www.facebook.com/profile.php?id=100064753573155,300,274,20353.8,true,120,,takwin.dz (MFEP)
1619,مركز التكوينالمهني و التمهينطالب العربي,Centre de FormationProfessionnelle et de l'Apprentissage TALEBLARBI,cfpa,مركز التكوين المهني والتمهين,CFPA TALEB LARBI ELOUED,3917,public,طالبالعربي,39,33.72658,7.50826,الطالب العربي,TALEBLARBI,032107157,032107380,cfpataleblarbi9@gmail.com,,https://www.facebook.com/profile.php?id=100009837455247,300,172,20000,true,120,,takwin.dz (MFEP)
1620,مركز التكوينالمهني والتمهينبالمقرن,CFPAMAGRANE,cfpa,مركز التكوين المهني والتمهين,A.F.P MAGRANE ELOUED,3919,public,المقرن,39,33.560338,6.92562,حي 18فيفري 1991 المقرن,CITé 18FEVRIER 1991 MAGRANE,032274140,032274143,afpmagrane@gmail.com,,www.facebook.com/AnnexeMagrane?mibextid=ZbWKwl,100,62,15750,false,,,takwin.dz (MFEP)
1621,مركز التكوينالمهني و التمهينبميه و نسى,CFPA OUMIHOUNASSA,cfpa,مركز التكوين المهني والتمهين,A.C.F.OUMIH OUNASSA ELOUED,3920,public,ميهوانسة,39,33.20521,6.71167,حيديدوش مراد اميهونسة,cite didouche mourad mihouanssa,032111127,,m032111127@gmail.com,,https:/facebook.com/profile.php?id=100027575468642,100,39,8000,false,,,takwin.dz (MFEP)
1622,مركزالتكوين المهنيوالتمهين البياضة,CFPABAYADA,cfpa,مركز التكوين المهني والتمهين,A.C.F.BAYADA ELOUED,3921,public,البياضة,39,33.32676,6.88447,حيالسلام البياضة,CitéEssalam Bayada,032225060,032225063,annexebayada9@gmail.com,,facebook.com/BAYADACFPA,100,86,20000,false,,,takwin.dz (MFEP)
1623,مركز التكوينالمهني و التمهينبالنخلة,,cfpa,مركز التكوين المهني والتمهين,,39118,public,النخلة,39,,,,,,,,,,,,,false,,,takwin.dz (MFEP)
1624,ملحقةالتكوين المهنيالتمهين النخلة,ANNEXENAKHALA,annexe_cfpa,ملحقة مركز التكوين المهني والتمهين,A.C.F. NAKHLA ELOUED,3907A1,public,النخلة,39,33.27995,6.95132,حيالنخلة,cite nakhla,032113237,032113237,cfpan8058@gmail.com,,,100,39,8860,false,,,takwin.dz (MFEP)
1625,مدرسةالخوارزمي,Ecole ALKhouaresm,prive,مؤسسة خاصة معتمدة,EPFEP KSIN ELOUED,PDEVF,prive,الوادي,39,33.363081,6.85135,حي الأمير عبدالقادر,Citi AmirAbdelkader,032114200,032114201,krim.slimani@gmail.com,www.khouaresmi.com,https://www.facebook.com/alkhouaresmi,80,,480,false,,,takwin.dz (MFEP)
1626,المؤسسةالخاصة للتكوينالمهني وادفور,ETABLISSEMENTPRIVE DE FORMATION PROFESSIONNELLEWADFOR,prive,مؤسسة خاصة معتمدة,EPFEP WADFOR ELOUED,PG1CP,prive,الوادي,39,33.395694,6.831594,حيالسعادة - كوينين,CITESAADA- KIONINE - ELOUED,032214784,032214784,groupwadfor@gmail.com,WWWEPFPWADFOR.COM,https://www.facebook.com/ecolewadfor20,45,29,300,false,,التسويق; مربيةالاطفال الصغار; السياحة / خيار :وكالة السفر; عونالعبور و الجمركة; الأمانة; كهرباءالسيارات; كهرباءالصناعية; كهرباءالمعمارية; تركيبالالواح الشمسية الضوئية و الحرارية; المطعم / خيار : طبخطبخ الجماعات; التركييب الصحي والغاز; سائق جرافةالهيدرولكية; سائقالات الشحن و الحفرالخلفي; سائقالمسوية; سائقالبلدوزر; سائقالات الشحن; تلحيمأنابيب البترول; عون الوقاية والامن; تلحيم mig -mag والشبه تلقائي,takwin.dz (MFEP)
1627,المدرسةالخاصة للتكوينالمهني اكاديميةسوف,Ecoleacademysouf,prive,مؤسسة خاصة معتمدة,EPFEP Souf Academy ELOUED,PKYPY,prive,الوادي,39,33.356557,6.852725,حي الرمال الوادي,citérimel,032115999,032115999,soufacademy@gmail.com,soufacademy@gmail.com,https://www.facebook.com/SoufAcademy/?locale=ar_AR,45,64,400,false,,"المعلوماتية / خيارقاعدة المعطيات; المعلوماتية /خيارمطور الواب والوساىط الاعلامية; المعلوماتية / خيارادارة مركزالبيانات; التسويق; مربية الاطفالالصغار; السياحة/خيار : وكالة السفر; عون العبور والجمركة; الامانة; كهرباء السيارات; الكهرباء الصناعية; الكهرباءالمعمارية; تركيبالالواح الشمسية ,الضوىية و الحرارية; التركيب الصحي والغاز; مدخلللاعلام الآلي ( word-excel-powerpoint); اكساس; انشاءمواقع الواب ( الثابتو المتنقل ); ساىقجرافة الهيدرولكية; ساىق البلدوزر; ساىق الات الشحن",takwin.dz (MFEP)
1628,المدرسةالخاصة المعتمدة فيالتكوين المهنيالطموح,ASPIRE,prive,مؤسسة خاصة معتمدة,EPFEP ASPIRE ELOUED,PJ0TS,prive,الوادي,39,33.358351,6.855368,حي 400سكن بالرمال ولايةالوادي,cité 400 logement rimel el oued,032144999,032144999,aspire.school39@gmail.com,,https://www.facebook.com/AspireSchool39,60,101,600,false,,الكهرباءالصناعية.; اعلامآلي الرقمنةوالإتصالات; .تقنيات السمعيالبصري; .المحاسبة.; صناعةالحلويات,takwin.dz (MFEP)
1629,المؤسسةالخاصة للتكوينالمهنيالساحل,SAHEL,prive,مؤسسة خاصة معتمدة,EPFEP SAHEL ELOUED,PDJYX,prive,الوادي,39,33.349812,6.859846,حي الرمالالوادي,Cité Errimel Eloued,0667576349,,younesabid17@gmail.com,,https://www.facebook.com/profile.php?id=61552866574274&mibextid=ZbWKwL,60,,90,false,,شعبة اعلامالي; اعلام الي / خيار :; البرمجة; اعلام اليالتسيير; اعلام الي /; خيار : مطور الوابوالوسائطالاعلامية; الانظمةالرقمية; / خيار :المعلوماتيةوشبكاتالمعلوماتية; ادارةوأمن شبكاتالمعلةماتية; اعلامالي; / خيار : مطورتطبيقات متعددةالمنصات; ادارةالحوسبة السحابية والمحاكاةالافتراضية; شعبةتقنيات السمعيالبصري; التسويق; تسيير المواردالبشرية; التجارةالدولية; مستشاربيع; اعلامالي; تلقين الاعلامالالي (word-excel-power poin); انشاء وصيانة شبكةمحلية; انشاء مواقعالواب web الثابتوالمتنقل; الناشرpublisher; اكساس access; تقنياتالسمعيالبصري; فوتوشوبphotoshop; تلقينالصورة; تقنياتالادارة والتسير; معالجةالنصوص,takwin.dz (MFEP)
1630,المدرسةالخاصة المعتمدة فيالتكوين المهنيآسترو,Ecole privée agréée pour la formationprofessionnelleASTRO,prive,مؤسسة خاصة معتمدة,EPFEP ASTRO ELOUED,PKDA0,prive,الوادي,39,33.339057,6.881772,حي 05جويلية 1962 البياضة,CITE05 JUILLET 1962 ELBAYADA,032135999,032135999,astrocenter.39@gmail.com,,,60,107,,false,,صناعةالحلويات; خياطة وتجميعالملابس; الطرزالتقليدي,takwin.dz (MFEP)
1631,المؤسسةالخاصة للتكوينالمهني أكاديميةكريم,ETABLISSEMENT PRIVE EN FORMATION PROFESSIONNELLE academy karim,prive,مؤسسة خاصة معتمدة,EPFEP KaRIM Academy ELOUED,39606,prive,الوادي,39,33.37315,5.85223,حي المنظر الجميلبلدية الوادي,cite belle vue eloued,0669577686,,h11aouiabdelkrim@gmail.com,h11aouiabdelkrim@gmail.com,https://web.facebook.com/karimacademy39,80,,320,false,,عامل فيالميكرومعلوماتية; تصليح الهواتفالثابتةوالنقالة; الكترونيك السيارات; تركيبالالواح الشمسيةالضوئيةوالحرارية; تركيبوتصليحالنظارات; حلاقةالنساء; مربيةالطفولةالاولى; مساعدةحضانة; السياحة/خيار:وكالةالاسفار; التأمينات; امين مخزن; التدفئةالمركزية; التركيبالصحيوالغاز; التصوير; الخياطة,takwin.dz (MFEP)
1632,المدرسةالخاصة للتكوينالمهنيابتكار,IBTIKAR,prive,مؤسسة خاصة معتمدة,EPFEP IBTIKAR ELOUED,39607,prive,الوادي,39,33.349787,6.859898,حيالرمال الوادي,cite rimel Eloued,0660707005,,ibtikar.formation@gmail.com,,https://www.facebook.com/ibtikar.learning,60,,,false,,مطورالتطبيقات متعددةالمنصات; إدارة وأمن شبكاتالمعلومات; البرمجة; تلقينالإعلام الآلي; فوتوشوب,takwin.dz (MFEP)
1633,المؤسسةالخاصة للتكوينالمهنيرؤية,ROUYA,prive,مؤسسة خاصة معتمدة,EPFEP ROUYA ELOUED,39608,prive,الوادي,39,,,حيالشط الوادي,cité chatt el oued,032120920,032120920,rouyafp.eo@gmail.com,,,60,12,600,false,60,تلحيم الشبهالتلقائي MIG MAG; مساعدالكهرباء المعماري,takwin.dz (MFEP)
1634,مديرية التكوينوالتعليم المهنيينولاية خنشلة,directions de la formationet de l’enseignement professionnels WILAYA DEKHENCHELA,dfep,مديرية التكوين والتعليم المهنيين,DFEP KHENCHELAKHENCHELA,4000,public,خنشلة,40,35.429984,7.139764,نهج علي النمر حيالسعادة خنشلة 40000,rue alinemer cité saada khenchela40000,032722971,032722971,dfepkhenchelaat@mfep.gov.dz,https://www.mfep.gov.dz/,https://www.facebook.com/DFEPKHENCHELA4000/,,,1500,false,,,takwin.dz (MFEP)
1635,المعهد الوطنيالمتخصص في التكوينالمهني خنشلة,Institut NationalSpécialisé de Formation ProfessionnelleKHENCHELA,insfp,معهد وطني متخصص في التكوين المهني,INSFP KhenchlaKHENCHELA,4018,public,خنشلة,40,35.417196,7.145392,م.و.م.ت.م طريق بابارقرب مسجد الفلاحخنشلة 40000,INSFP RUE DE BABAR PRES DE LA MOSQUEE EL FALAHKHENCHELA 40000,032704056,032704057,khenchelainsfp@gmail.com,,https://www.facebook.com/INSTITUTkhenchela.Officie,300,500,14664,true,120,الفلاحة,takwin.dz (MFEP)
1636,المعهد الوطنيالمتخصص في التكوينالمهني قايس,Institut NationalSpécialisé de Formation Professionnelle KAIS,insfp,معهد وطني متخصص في التكوين المهني,INSFP KAISKHENCHELA,4019,public,قايس,40,,,المدخل الغربي طريقباتنة قايس ولايةخنشلة 40001,40001 Entrée Ouest route de Batna KaisW.Khenchela,032771111,032771498,insfpk@gmail.com,,https://www.facebook.com/insfp.kais.3,300,363,82235,true,120,البناء والأشغالالعمومية/الفلاحة,takwin.dz (MFEP)
1637,مركز التكوينالمهني والتمهينخنشلة02,Centre de Formation Professionnelle et de l'ApprentissageKHENCHELA 02,cfpa,مركز التكوين المهني والتمهين,CFPA KHENCHELA 02KHENCHELA,4004,public,خنشلة,40,35.429418,7.157948,طريق مسكيانة / خنشلة40000,Rue Meskiana Khenchela 40000,032708338,032716601,cfpaounissikhenchela2@gmail.com,,https://www.facebook.com/profile.php?id=100063453795849,300,335,17290,true,60,,takwin.dz (MFEP)
1638,مركز التكوينالمهني و التمهينخنشلة01,Centre de Formation Professionnelle et de l'ApprentissageKHENCHELA01,cfpa,مركز التكوين المهني والتمهين,CFPA KHENCHELA 01KHENCHELA,4001,public,خنشلة,40,35.431334,7.154467,طريق جيلالي الشريفخنشلة 40000,RUE DJILLALI CHERIF KHENCHELA40000,032716253,032716252,cfpakhenchela@gmail.com,,https://www.facebook.com/cfpa.dawedi.abdelhamid,300,370,32211,true,144,,takwin.dz (MFEP)
1639,مركز التكوينالمهني و التمهينالحامة,Centre de Formation Professionnelle et del'Apprentissage EL HAMMA,cfpa,مركز التكوين المهني والتمهين,CFPA EL HAMMAKHENCHELA,4007,public,الحامة,40,35.466637,7.076493,طريق باتنة الحامةولاية خنشلة 40016,40016 Rue de BatnaElhamma- Wilya de khenchela,032731207,032731211,cfpa4007@gmail.com,,https://www.facebook.com/CFPABOUHALA/,200,48,16728,false,,,takwin.dz (MFEP)
1640,مركز التكوينالمهني و التمهينعين الطويلة,Centre de FormationProfessionnelle et de l'Apprentissage AIN TOUILA,cfpa,مركز التكوين المهني والتمهين,CFPA AIN TOUILAKHENCHELA,4010,public,عينالطويلة,40,35.447606,7.469834,شارع مسعودي ميهوببلدية عين الطويلةولاية خنشلة 40005,40005 QuartierBoughediri Laarbi Ain TouilaKhenchela,032781757,032781759,aintouilacfpa@gmail.com,,https://www.facebook.com/profile.php?id=100041392725227,200,135,13248,true,30,,takwin.dz (MFEP)
1641,مركز التكوينالمهني و التمهينقايس,Centre de Formation Professionnelle et de l'Apprentissage KAIS 02,cfpa,مركز التكوين المهني والتمهين,CFPA KAIS 02KHENCHELA,4008,public,قايس,40,,,شارع عباس لغرورالطريق الوطني رقم 88قايس 40001,RUE ABBES LAGHROUR Route National N°88 KAIS 40001,032770027,032770027,cfpakais2@gmail.com,,https://www.facebook.com/cfpa.saadoudi,300,230,27759,true,80,,takwin.dz (MFEP)
1642,مركز التكوينالمهني و التمهينقايس 01,Centre de Formation Professionnelle et de l'ApprentissageKAIS01,cfpa,مركز التكوين المهني والتمهين,CFPA KAIS01KHENCHELA,4002,public,قايس,40,,,حيالصادق بلعابدبلدية قايس ولايةخنشلة 40001,cité saadek belaabed commune de kais wilaya dekhenchela 40001,032770909,032770948,cfpa01kais@gmail.com,https://www.mfep.gov.dz/,https://www.facebook.com/Cfpkais01,250,167,25000,true,60,,takwin.dz (MFEP)
1643,مركز التكوينالمهني و التمهينششار,Centre de Formation Professionnelle et de l'ApprentissageChechar,cfpa,مركز التكوين المهني والتمهين,CFPA CHECHARKHENCHELA,4006,public,ششار,40,35.036817,7.001963,شارع الشهيد زايديمحمد العيدطريـــــقجــــلال الطريقالوطني 83 بلديةششــــار 40008,Rue Chahid ZAIDI Mouhemed ElaidRoute Djellal RN N° 83 Commune Chechar 40008,032756284,032756182,cfpachechar06@gmail.com,,https://www.facebook.com/profile.php?id=61558434774908,200,234,13445,true,30,,takwin.dz (MFEP)
