id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,cycle,cycle_label_fr,cycle_label_ar,kind,kind_label_fr,kind_label_ar,isced_levels,sector,address
19-00300,Lycée Laifa Bouregba,Lycée Laifa Bouregba,,19,1950,Hammam Guergour,36.33038,5.065327,approximate,osm_centroid,osm,"{""osm"":""way/293424987""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00301,CEM Haddadji Hocine,CEM Haddadji Hocine,,19,1943,Bougaa,36.331865,5.106344,approximate,osm_centroid,osm,"{""osm"":""way/293823774""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00302,Lycée Ammar Khloufi,Lycée Ammar Khloufi,,19,1943,Bougaa,36.333635,5.080356,approximate,osm_centroid,osm,"{""osm"":""way/293825994""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00303,CEM 5 Juillet 1962,CEM 5 Juillet 1962,,19,1950,Hammam Guergour,36.329786,5.065902,approximate,osm_centroid,osm,"{""osm"":""way/293826009""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00304,,,,19,1943,Bougaa,36.33032,5.091972,approximate,osm_centroid,osm,"{""osm"":""way/293828441""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00305,Ecole Aissa Chouadra,Ecole Aissa Chouadra,,19,1943,Bougaa,36.330153,5.089659,approximate,osm_centroid,osm,"{""osm"":""way/293828446""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00306,Ecole Doudou Rachid,Ecole Doudou Rachid,,19,1943,Bougaa,36.332515,5.092846,approximate,osm_centroid,osm,"{""osm"":""way/293829401""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00307,Lycée Toumi Mohamed,Lycée Toumi Mohamed,,19,1943,Bougaa,36.337389,5.089596,approximate,osm_centroid,osm,"{""osm"":""way/293830454""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00308,CEM Hamza Brahim,CEM Hamza Brahim,,19,1943,Bougaa,36.335787,5.09069,approximate,osm_centroid,osm,"{""osm"":""way/293830460""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00309,Ecole Bachir Dhaifi,Ecole Bachir Dhaifi,,19,1943,Bougaa,36.339441,5.086094,approximate,osm_centroid,osm,"{""osm"":""way/293831177""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00310,CEM Ghania Abdellah,CEM Ghania Abdellah,,19,1943,Bougaa,36.337763,5.091137,approximate,osm_centroid,osm,"{""osm"":""way/293831180""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00311,Ecole Hocine Boumansoura,Ecole Hocine Boumansoura,,19,1943,Bougaa,36.341933,5.092087,approximate,osm_centroid,osm,"{""osm"":""way/293833548""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00312,Lycée Haddadji Aissa,Lycée Haddadji Aissa,,19,1943,Bougaa,36.342092,5.094356,approximate,osm_centroid,osm,"{""osm"":""way/293833549""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00313,,,,19,1943,Bougaa,36.325551,5.085756,approximate,osm_centroid,osm,"{""osm"":""way/293838428""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00314,CEM Hamza Ali,CEM Hamza Ali,,19,1953,Beni Oussine,36.246361,5.115757,approximate,osm_centroid,osm,"{""osm"":""way/293891343""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00315,Lycée Boudjadi Bouguerra,Lycée Boudjadi Bouguerra,ثانوية بوجادي بوقرة,19,1906,Ain-Roua,36.338027,5.175526,approximate,osm_centroid,osm,"{""osm"":""way/294008122""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,"RUE 12, CITE GHARBI BRAHIM"
19-00316,,,,19,1914,Ain Abessa,36.331934,5.252208,approximate,osm_centroid,osm,"{""osm"":""way/294059381""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00317,مدرسة عمار منقلاتي,ECOLE AMMAR MEGUELLATI,مدرسة عمار منقلاتي,19,1906,Ain-Roua,36.296132,5.179865,approximate,osm_centroid,osm,"{""osm"":""way/294059388""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00318,CEM Boussadia El Kheir,CEM Boussadia El Kheir,,19,1914,Ain Abessa,36.298785,5.293523,approximate,osm_centroid,osm,"{""osm"":""way/294321328""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00319,Ecole 8 mai 1945,Ecole 8 mai 1945,,19,1914,Ain Abessa,36.294774,5.293205,approximate,osm_centroid,osm,"{""osm"":""way/294321333""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00320,Lycée Tayeb Bouadjadja,Lycée Tayeb Bouadjadja,,19,1914,Ain Abessa,36.299506,5.298035,approximate,osm_centroid,osm,"{""osm"":""way/294321341""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00321,CEM Mohamed Khreibi,CEM Mohamed Khreibi,,19,1914,Ain Abessa,36.299368,5.296498,approximate,osm_centroid,osm,"{""osm"":""way/294321348""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00322,CEM,École élémentaire,,19,1914,Ain Abessa,36.324911,5.306219,approximate,osm_centroid,osm,"{""osm"":""way/294335115""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00323,Ecole frères Kernani,Ecole frères Kernani,,19,1927,Amoucha,36.416615,5.389396,approximate,osm_centroid,osm,"{""osm"":""way/294712863""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00324,CEM Ben Ziane,CEM Ben Ziane,,19,1957,Oued El Bared,36.433241,5.358352,approximate,osm_centroid,osm,"{""osm"":""way/294720183""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00325,Ecole frères ben Idriss,Ecole frères ben Idriss,,19,1957,Oued El Bared,36.426913,5.357765,approximate,osm_centroid,osm,"{""osm"":""way/294720186""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00326,Lycée Mohamed Amokrane,Lycée Mohamed Amokrane,,19,1957,Oued El Bared,36.432675,5.359383,approximate,osm_centroid,osm,"{""osm"":""way/294720191""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00327,CEM Daouadji,CEM Daouadji,,19,1957,Oued El Bared,36.430959,5.361243,approximate,osm_centroid,osm,"{""osm"":""way/294720713""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00328,,,,19,1916,Babor,36.487977,5.538641,approximate,osm_centroid,osm,"{""osm"":""way/294774279""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00329,,,,19,1916,Babor,36.488754,5.539153,approximate,osm_centroid,osm,"{""osm"":""way/294774287""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00330,,,,19,1957,Oued El Bared,36.436462,5.431669,approximate,osm_centroid,osm,"{""osm"":""way/294856305""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00331,Lycée Bouguendoura Charif,Lycée Bouguendoura Charif,,19,1903,Beni-Aziz,36.457813,5.646392,approximate,osm_centroid,osm,"{""osm"":""way/295113634""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00332,CEM Zighout Youcef,CEM Zighout Youcef,,19,1903,Beni-Aziz,36.466301,5.64824,approximate,osm_centroid,osm,"{""osm"":""way/295114663""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00333,Ecole Amar Boukhnaf,Ecole Amar Boukhnaf,,19,1903,Beni-Aziz,36.460315,5.650846,approximate,osm_centroid,osm,"{""osm"":""way/295114668""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00334,CEM Mohamed Zaghloul,CEM Mohamed Zaghloul,,19,1903,Beni-Aziz,36.466446,5.673942,approximate,osm_centroid,osm,"{""osm"":""way/295160716""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00335,,,,19,1903,Beni-Aziz,36.475324,5.669167,approximate,osm_centroid,osm,"{""osm"":""way/295164809""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00336,,,,19,1949,Ain-Sebt,36.488119,5.71375,approximate,osm_centroid,osm,"{""osm"":""way/295271457""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00337,CEM,École élémentaire,,19,1949,Ain-Sebt,36.487542,5.713061,approximate,osm_centroid,osm,"{""osm"":""way/295271465""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00338,CEM Taieb El Okbi,CEM Taieb El Okbi,,19,1949,Ain-Sebt,36.4872,5.717177,approximate,osm_centroid,osm,"{""osm"":""way/295271468""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00339,Ecole Omar Boumzir,Ecole Omar Boumzir,,19,1949,Ain-Sebt,36.485599,5.711598,approximate,osm_centroid,osm,"{""osm"":""way/295271469""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00340,Lycée Azouz Essaid,Lycée Azouz Essaid,,19,1949,Ain-Sebt,36.488352,5.718052,approximate,osm_centroid,osm,"{""osm"":""way/295271481""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00341,,,,19,1901,Setif,36.199717,5.392625,approximate,osm_centroid,osm,"{""osm"":""way/296113279""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00342,Ecole Derradji Bencheikh,Ecole Derradji Bencheikh,,19,1912,Maaouia,36.3846,5.735442,approximate,osm_centroid,osm,"{""osm"":""way/297119402""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00343,CEM,École élémentaire,,19,1912,Maaouia,36.386761,5.707841,approximate,osm_centroid,osm,"{""osm"":""way/297119403""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00344,ثانوية المجاهد بن تومي موسى,,ثانوية المجاهد بن تومي موسى,19,1901,Setif,36.152016,5.445358,approximate,osm_centroid,osm,"{""osm"":""way/309701464""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,3,,
19-00345,Lycée Bouhroud Larbi,Lycée Bouhroud Larbi,ثانوية بوحرود العربي,19,1921,Djemila,36.315178,5.735179,approximate,osm_centroid,osm,"{""osm"":""way/310196604""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00346,,,,19,1921,Djemila,36.310675,5.735399,approximate,osm_centroid,osm,"{""osm"":""way/310196622""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
19-00347,مركز التكوين المهني طقيش الطاهر,,مركز التكوين المهني طقيش الطاهر,19,1908,Bir-El-Arch,36.129852,5.84185,approximate,osm_centroid,osm,"{""osm"":""way/310216741""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),formation,Centre de formation,مركز تكوين,,,
19-00348,Lycée Aicha,Lycée Aicha,ثانوية عائشة أم المؤمنين,19,1901,Setif,36.191786,5.44611,approximate,osm_centroid,osm,"{""osm"":""way/314962486""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00349,ثانوية محمد بعيطيش,Lycée Mohamed Baïtiche,ثانوية محمد بعيطيش,19,1940,Ain Azel,35.81739,5.502995,approximate,osm_centroid,osm,"{""osm"":""way/315087449""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00350,متوسطة 18 فيفري,CEM 18 fevrier,متوسطة 18 فيفري,19,1940,Ain Azel,35.816791,5.501289,approximate,osm_centroid,osm,"{""osm"":""way/315087473""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00351,مدرسة شاوش صالح,Ecole Chaouch Salah,مدرسة شاوش صالح,19,1940,Ain Azel,35.821057,5.505965,approximate,osm_centroid,osm,"{""osm"":""way/315144785""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00352,ثانوية أحمد قدوج,CEM Ahmed Kadoudj,ثانوية أحمد قدوج,19,1940,Ain Azel,35.819156,5.51265,approximate,osm_centroid,osm,"{""osm"":""way/315145040""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00353,مدرسة قلي الطاهر,Primaire,مدرسة قلي الطاهر,19,1940,Ain Azel,35.819086,5.511826,approximate,osm_centroid,osm,"{""osm"":""way/315145727""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
19-00354,اكمالية عيسى كحيل,CEM Aissa Kahil,اكمالية عيسى كحيل,19,1901,Setif,36.224531,5.393735,approximate,osm_centroid,osm,"{""osm"":""way/316098320""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,سطيف
19-00355,,,,19,1948,Guellal,36.060848,5.283142,approximate,osm_centroid,osm,"{""osm"":""way/316690457""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00356,,,,19,1954,Ait-Tizi,36.124357,5.280257,approximate,osm_centroid,osm,"{""osm"":""way/316913512""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
19-00357,Zaouai Mbarek,Zaouai Mbarek,زواي مبارك,19,1926,Ain Arnat,36.188301,5.309812,approximate,osm_centroid,osm,"{""osm"":""way/316980139""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,1,,
19-00358,CEM,École élémentaire,إكمالية رحماني عبد الرحمن,19,1926,Ain Arnat,36.193183,5.314879,approximate,osm_centroid,osm,"{""osm"":""way/316980669""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00359,École primaire BENZITOUNI Fatima,École primaire BENZITOUNI Fatima,مدرسة ابتدائية بن زيتوني فاطمة,19,1926,Ain Arnat,36.19299,5.311177,approximate,osm_centroid,osm,"{""osm"":""way/316980670""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,1,,
19-00360,C.E.M 1er Novembre 1954,C.E.M 1er Novembre 1954,مدرسة أول نوفمبر 1954 المتوسطة,19,1926,Ain Arnat,36.18719,5.316207,approximate,osm_centroid,osm,"{""osm"":""way/316980671""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00361,Lycée Loulou Ali,Lycée Loulou Ali,,19,1926,Ain Arnat,36.188673,5.31583,approximate,osm_centroid,osm,"{""osm"":""way/316980672""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00362,CEM Haddad Larbi,CEM Haddad Larbi,متوسطة حداد العربي,19,1926,Ain Arnat,36.193561,5.324276,approximate,osm_centroid,osm,"{""osm"":""way/316980673""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00363,Lycée Malek Ben Nabi,Lycée Malek Ben Nabi,,19,1926,Ain Arnat,36.184486,5.315264,approximate,osm_centroid,osm,"{""osm"":""way/316980900""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
19-00364,CEM 17 octobre 1961,CEM 17 octobre 1961,متوسطة 17 اكتوبر 1961,19,1926,Ain Arnat,36.180763,5.31326,approximate,osm_centroid,osm,"{""osm"":""way/316980901""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
19-00365,,,,19,1926,Ain Arnat,36.184505,5.306928,approximate,osm_centroid,osm,"{""osm"":""way/316980930""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,1,,
19-00366,école Abacha Hocine,école Abacha Hocine,إبتدائية الشهيد حسين عباشة,19,1926,Ain Arnat,36.187942,5.312402,approximate,osm_centroid,osm,"{""osm"":""way/316991605""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,1,,
