id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,denomination
19-0391,Al Atiq Mosque 36/5,Al Atiq Mosque 36/5,المسجد المركزي,19,1926,Ain Arnat,36.184666,5.310305,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853423"",""osm"":""node/4327362796""}",
19-0392,مسجد عين قلو في عين عباسة,,مسجد عين قلو في عين عباسة,19,1924,Ouled Addouane,36.362696,5.343466,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853425"",""osm"":""node/9073352657""}",
19-0393,مسجد حمزة بن عبد المطلب في عين عباسة,,مسجد حمزة بن عبد المطلب في عين عباسة,19,1914,Ain Abessa,36.303438,5.295468,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853427"",""osm"":""way/294325907""}",
19-0394,مسجد سعد بن أبي الوقاص في عين لحجر,,مسجد سعد بن أبي الوقاص في عين لحجر,19,1918,Ain Lahdjar,35.943381,5.538653,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853430"",""osm"":""node/9792226697""}",
19-0395,مسجد عداسي الطيب 36/5,Adassi Tayed,مسجد عداسي الطيب 36/5,19,1906,Ain-Roua,36.33459,5.180688,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853456"",""osm"":""way/294008116""}",sunni
19-0396,مسجد بوعمامة اولاد قمجة في عين ولمان,,مسجد بوعمامة اولاد قمجة في عين ولمان,19,1934,Bir Haddada,35.95378,5.338966,exact,wikidata,wikidata,"{""wikidata"":""Q137853458""}",
19-0397,مسجد الهدى في عين ولمان,Mosquėe el hoda,مسجد الهدى في عين ولمان,19,1952,Kasr El Abtal,35.954309,5.301858,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853459"",""osm"":""node/4485260590""}",sunni
19-0398,مسجد حمزة بن عبد المطلب في عين ولمان,,مسجد حمزة بن عبد المطلب في عين ولمان,19,1928,Ain Oulmene,35.88478,5.326594,exact,wikidata,wikidata,"{""wikidata"":""Q137853460""}",
19-0399,Arab Mosque Altbsa in Aïn Oulmene,Arab Mosque Altbsa in Aïn Oulmene,,19,1939,Salah Bey,35.877528,5.276601,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853461"",""osm"":""way/624797414""}",
19-0400,مسجد علي بن ابي طالب في بازر الصخرة,,مسجد علي بن ابي طالب في بازر الصخرة,19,1931,Bazer-Sakra,36.055488,5.734973,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853486"",""osm"":""node/4380846140""}",
19-0401,مسجد ابن رشيق فيض غريب في بازر الصخرة,,مسجد ابن رشيق فيض غريب في بازر الصخرة,19,1931,Bazer-Sakra,36.131498,5.747785,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853487"",""osm"":""node/3156102216""}",sunni
19-0402,مصلى مشتة ستيتة في بئر العرش,,مصلى مشتة ستيتة في بئر العرش,19,1925,Bellaa,36.152466,5.823001,exact,wikidata,wikidata,"{""wikidata"":""Q137853499""}",
19-0403,مسجد عمر بن الخطاب في بوقاعة,Mosquée,مسجد عمر بن الخطاب في بوقاعة,19,1943,Bougaa,36.331536,5.081918,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853538"",""osm"":""way/375391250""}",sunni
19-0404,المسجد القديم في بوطالب,,المسجد القديم في بوطالب,19,1905,Boutaleb,35.670912,5.323054,exact,wikidata,wikidata,"{""wikidata"":""Q137853561""}",
19-0405,مسجد في العلمة,,مسجد في العلمة,19,1931,Bazer-Sakra,36.13531,5.707796,exact,wikidata,wikidata,"{""wikidata"":""Q137853679""}",
19-0406,MASDJID Rahma in El Eulma,MASDJID Rahma in El Eulma,,19,1920,El Eulma,36.150973,5.690874,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853681"",""osm"":""way/181340426""}",
19-0407,مسجد بلال بن رباح عداوة الحامة في الحامة,Mosquée,مسجد بلال بن رباح عداوة الحامة في الحامة,19,1911,Hamma,35.669111,5.363173,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853701"",""osm"":""node/4750384023""}",sunni
19-0408,Mosquée El Imene 36/5,Mosquée El Imene 36/5,مسجد,19,1937,El Ouricia,36.276913,5.40549,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853748"",""osm"":""node/6539852012""}",
19-0409,مسجد الولجة 36/5,,مسجد الولجة 36/5,19,1959,El-Ouldja,36.0631,5.953868,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853751"",""osm"":""node/4286770951""}",
19-0410,مسجد طارق بن زياد تنوطيت 36/5,,مسجد طارق بن زياد تنوطيت 36/5,19,1959,El-Ouldja,36.065152,5.904612,exact,wikidata,wikidata,"{""wikidata"":""Q137853753""}",
19-0411,مسجد إبراهيم الخليل لبعادشة في قلال,,مسجد إبراهيم الخليل لبعادشة في قلال,19,1934,Bir Haddada,35.984555,5.353936,exact,wikidata,wikidata,"{""wikidata"":""Q137853771""}",
19-0412,المسجد الكبيرابو ذر الغفاري في قلال,,المسجد الكبيرابو ذر الغفاري في قلال,19,1952,Kasr El Abtal,36.021909,5.253824,exact,wikidata,wikidata,"{""wikidata"":""Q137853772""}",
19-0413,مسجد حنظلة بن ابي عامر في قلال,,مسجد حنظلة بن ابي عامر في قلال,19,1948,Guellal,36.019514,5.327724,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853774"",""osm"":""node/9803583867""}",
19-0414,مسجد النور قرية بكيس في قلتة زرقاء,,مسجد النور قرية بكيس في قلتة زرقاء,19,1956,Guelta Zerka,36.19596,5.695708,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853776"",""osm"":""node/12622969176""}",
19-0415,مسجد قرية الكتافة في قلتة زرقاء,,مسجد قرية الكتافة في قلتة زرقاء,19,1945,Tachouda,36.230837,5.708532,exact,wikidata,wikidata,"{""wikidata"":""Q137853777""}",
19-0416,مسجد الشريعة في قنزات,,مسجد الشريعة في قنزات,19,1941,Guenzet,36.334895,4.866586,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853783"",""osm"":""way/440275128""}",sunni
19-0417,مسجد علي بن أبي طالب رضي الله عنه في القيقبة,,مسجد علي بن أبي طالب رضي الله عنه في القيقبة,19,1940,Ain Azel,35.750856,5.543751,exact,wikidata,wikidata,"{""wikidata"":""Q137853791""}",
19-0418,Hamza Bin Abdul Muttalib mosque in Hammam Guergour,Hamza Bin Abdul Muttalib mosque in Hammam Guergour,,19,1955,Maouaklane,36.380764,4.991162,exact,wikidata,wikidata,"{""wikidata"":""Q137853804""}",
19-0419,مسجد بوشڨوف في خلـيل,,مسجد بوشڨوف في خلـيل,19,1953,Beni Oussine,36.239905,5.064869,exact,wikidata,wikidata,"{""wikidata"":""Q137853831""}",
19-0420,مسجد عمر بن الخطاب 35/5,,مسجد عمر بن الخطاب 35/5,19,1952,Kasr El Abtal,35.972333,5.293057,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853855"",""osm"":""node/4401221524""}",
19-0421,مسجد عقبة بن نافع 35/5,Mosquée Okba Ibn Nafaâ,مسجد عقبة بن نافع 35/5,19,1952,Kasr El Abtal,35.95485,5.275951,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853856"",""osm"":""node/4485292307""}",
19-0422,مسجد بلال بن رباح لعقاقين في ماوكلان,,مسجد بلال بن رباح لعقاقين في ماوكلان,19,1942,Tala-Ifacene,36.425452,5.114489,exact,wikidata,wikidata,"{""wikidata"":""Q137853923""}",
19-0423,Mosquée Mesthem in Maoklane,Mosquée Mesthem in Maoklane,,19,1955,Maouaklane,36.412267,5.152433,exact,wikidata,wikidata,"{""wikidata"":""Q137853924""}",
19-0424,مسجد أبي ايوب الانصاري مزلوق في مزلوق,,مسجد أبي ايوب الانصاري مزلوق في مزلوق,19,1954,Ait-Tizi,36.102554,5.333108,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853942"",""osm"":""way/317068061""}",
19-0425,مسجد بولزازن في تيزي نبشار,,مسجد بولزازن في تيزي نبشار,19,1927,Amoucha,36.416463,5.342341,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853985"",""osm"":""node/8478479880""}",
19-0426,Mosquée Abderrehman Djilali Memla in Tizi N'Bechar,Mosquée Abderrehman Djilali Memla in Tizi N'Bechar,,19,1957,Oued El Bared,36.455531,5.386291,exact,wikidata,wikidata,"{""wikidata"":""Q137853986""}",
19-0427,مسجد التوبة 36/5,,مسجد التوبة 36/5,19,1907,Draa-Kebila,36.439937,5.021394,exact,wikidata,wikidata,"{""wikidata"":""Q137853997""}",
19-0428,مسجد السلام قرية عجيسة 36/5,,مسجد السلام قرية عجيسة 36/5,19,1955,Maouaklane,36.421622,5.029109,exact,wikidata,wikidata,"{""wikidata"":""Q137853998""}",
19-0429,ذراع حليمة في أولاد صابر,,ذراع حليمة في أولاد صابر,19,1947,Ouled Sabor,36.116862,5.55774,exact,wikidata,wikidata,"{""wikidata"":""Q137854061""}",
19-0430,مسجد عقبة بن نافع لمهاريع في الرصفة,,مسجد عقبة بن نافع لمهاريع في الرصفة,19,1923,Rosfa,35.762338,5.236437,exact,wikidata,wikidata,"{""wikidata"":""Q137854156""}",
19-0431,Masdjid Athmane bin Affane in Rasfa,Masdjid Athmane bin Affane in Rasfa,,19,1923,Rosfa,35.796379,5.275537,exact,wikidata,wikidata,"{""wikidata"":""Q137854157""}",
19-0432,مسجد علي بن أبي طالب في صالح باي,,مسجد علي بن أبي طالب في صالح باي,19,1939,Salah Bey,35.822887,5.381211,exact,wikidata,wikidata,"{""wikidata"":""Q137854172""}",
19-0433,اولاد حليمة 36/5,,اولاد حليمة 36/5,19,1935,Serdj-El-Ghoul,36.513297,5.608446,exact,wikidata,wikidata,"{""wikidata"":""Q137854202""}",
19-0434,مسجد ابو عبيدة بن الجراح في سطيف,,مسجد ابو عبيدة بن الجراح في سطيف,19,1901,Setif,36.195224,5.427311,exact,wikidata,wikidata,"{""wikidata"":""Q137854207""}",
19-0435,مسجد الإمام الغزالي 36/5,,مسجد الإمام الغزالي 36/5,19,1921,Djemila,36.26918,5.791637,exact,wikidata,wikidata,"{""wikidata"":""Q137854294""}",
19-0436,مسجد حذيفة بن اليمان في بوعنداس,Mosquée Ali Ben Abitaleb,مسجد حذيفة بن اليمان في بوعنداس,19,1930,Bouandas,36.502795,5.11666,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854315"",""osm"":""way/292660901""}",
19-0437,مسجد سيدي عبد الله آيث البحري بوعنداس في بوعنداس,,مسجد سيدي عبد الله آيث البحري بوعنداس في بوعنداس,19,1930,Bouandas,36.502478,5.09917,exact,wikidata,wikidata,"{""wikidata"":""Q137854317""}",
19-0438,مسجد خالد بن الوليد في بوعنداس,,مسجد خالد بن الوليد في بوعنداس,19,1930,Bouandas,36.502395,5.077299,exact,wikidata,wikidata,"{""wikidata"":""Q137854318""}",
19-0439,مسجد مبارك الميلي في العلمة,,مسجد مبارك الميلي في العلمة,19,1920,El Eulma,36.167135,5.670991,exact,wikidata,wikidata,"{""wikidata"":""Q137854339""}",
19-0440,مسجد أولاد سي امحمد زاوية الحاج السايح قادري دار الشيخ في الحامة,,مسجد أولاد سي امحمد زاوية الحاج السايح قادري دار الشيخ في الحامة,19,1911,Hamma,35.702073,5.385268,exact,wikidata,wikidata,"{""wikidata"":""Q137854374""}",
19-0441,مسجد عمر بن عبد العزيز في الحامة,Masdjid,مسجد عمر بن عبد العزيز في الحامة,19,1911,Hamma,35.680286,5.365013,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854375"",""osm"":""way/562235549""}",sunni
19-0442,مسجد الشيخ الحواس في أولاد سي أحمد,,مسجد الشيخ الحواس في أولاد سي أحمد,19,1904,Ouled Si Ahmed,35.888826,5.169467,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854414"",""osm"":""node/4077454970""}",
19-0443,مسجد ذراع البحري في أولاد سلام,,مسجد ذراع البحري في أولاد سلام,19,1960,Tella,35.898032,5.77222,exact,wikidata,wikidata,"{""wikidata"":""Q137854415""}",
19-0444,Mosquée in Ouled Sabor,Mosquée in Ouled Sabor,مسجد الهاملات,19,1947,Ouled Sabor,36.16596,5.561284,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854420"",""osm"":""node/6565547195""}",
19-0445,مسجد منصور ابن ابي عامر أيث يحي في تالة ايفاسن,,مسجد منصور ابن ابي عامر أيث يحي في تالة ايفاسن,19,1942,Tala-Ifacene,36.44196,5.151984,exact,wikidata,wikidata,"{""wikidata"":""Q137854487""}",
19-0446,مسجد عثمان بن عفان تيغرمت في تالة ايفاسن,,مسجد عثمان بن عفان تيغرمت في تالة ايفاسن,19,1942,Tala-Ifacene,36.452193,5.110017,exact,wikidata,wikidata,"{""wikidata"":""Q137854488""}",
19-0447,مسجد القدس واد ويران 36/5,,مسجد القدس واد ويران 36/5,19,1942,Tala-Ifacene,36.453188,5.127081,exact,wikidata,wikidata,"{""wikidata"":""Q137854489""}",
19-0448,مسجد التقوى 36/5,,مسجد التقوى 36/5,19,1949,Ain-Sebt,36.543164,5.766733,exact,wikidata,wikidata,"{""wikidata"":""Q137854516""}",
19-0449,مسجد خالد بن الوليد مخالفة 35/5,,مسجد خالد بن الوليد مخالفة 35/5,19,1958,Taya,35.942443,5.989759,exact,wikidata,wikidata,"{""wikidata"":""Q137854518""}",
19-0450,مسجد عبد الله بن مسعود عين ولمان 35/5,,مسجد عبد الله بن مسعود عين ولمان 35/5,19,1939,Salah Bey,35.871505,5.295569,exact,wikidata,wikidata,"{""wikidata"":""Q137854569""}",
19-0451,مسجد الضيافات 36/5,,مسجد الضيافات 36/5,19,1927,Amoucha,36.343909,5.421463,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854578"",""osm"":""way/1378067261""}",
19-0452,Mosquée Ammar Ben Yasser 36/5,Mosquée Ammar Ben Yasser 36/5,مسجد عمار بن ياسر,19,1937,El Ouricia,36.33686,5.413283,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854579"",""osm"":""way/1195105690""}",
19-0453,مسجد السفايرية في بلاعة,,مسجد السفايرية في بلاعة,19,1925,Bellaa,36.224186,5.825569,exact,wikidata,wikidata,"{""wikidata"":""Q137854585""}",
19-0454,Mosquée Omar ibn al-Khattab 36/5,Mosquée Omar ibn al-Khattab 36/5,,19,1944,Beni Fouda,36.329948,5.641397,exact,wikidata,wikidata,"{""wikidata"":""Q137854619""}",
19-0455,مسجد عبد الحميد بن باديس ألميسان 36/4,,مسجد عبد الحميد بن باديس ألميسان 36/4,19,1909,Beni Chebana,36.465667,4.875412,exact,wikidata,wikidata,"{""wikidata"":""Q137854620""}",
19-0456,Mosque Alarbi Tbesi in Beni Hocine,Mosque Alarbi Tbesi in Beni Hocine,,19,1953,Beni Oussine,36.255795,5.12378,exact,wikidata,wikidata,"{""wikidata"":""Q137854623""}",
19-0457,مسجد قديم ايت شيبة 36/4,,مسجد قديم ايت شيبة 36/4,19,1907,Draa-Kebila,36.473433,4.958866,exact,wikidata,wikidata,"{""wikidata"":""Q137854624""}",
19-0458,مسجد أبو بكر الصديق قرية أقرادو 36/4,,مسجد أبو بكر الصديق قرية أقرادو 36/4,19,1909,Beni Chebana,36.47125,4.841486,exact,wikidata,wikidata,"{""wikidata"":""Q137854626""}",
19-0459,مسجد حمزة بن عبد المطلب شيرهم 36/5,,مسجد حمزة بن عبد المطلب شيرهم 36/5,19,1937,El Ouricia,36.271307,5.49704,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854628"",""osm"":""node/3310967108""}",sunni
19-0460,مسجد إغيل نايت مالك 36/4,,مسجد إغيل نايت مالك 36/4,19,1909,Beni Chebana,36.453545,4.8345,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854633"",""osm"":""way/457747908""}",sunni
19-0461,Mosquée Bou Ghroum 36/4,Mosquée Bou Ghroum 36/4,,19,1909,Beni Chebana,36.473577,4.817727,exact,wikidata,wikidata,"{""wikidata"":""Q137854636""}",
19-0462,Mosquée Tizi ouatou 36/4,Mosquée Tizi ouatou 36/4,,19,1909,Beni Chebana,36.438561,4.83896,exact,wikidata,wikidata,"{""wikidata"":""Q137854640""}",
19-0463,Mosquée Al Islah Arassa 36/4,Mosquée Al Islah Arassa 36/4,,19,1913,Ain-Legradj,36.42299,4.826286,exact,wikidata,wikidata,"{""wikidata"":""Q137854643""}",
19-0464,مسجد عثمان بن عفان ذراع بولحلاح 36/5,,مسجد عثمان بن عفان ذراع بولحلاح 36/5,19,1949,Ain-Sebt,36.490214,5.708535,exact,wikidata,wikidata,"{""wikidata"":""Q137854691""}",
19-0465,ait kalala 36/4,ait kalala 36/4,,19,1922,Beni Ourtilane,36.44198,4.91453,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854693"",""osm"":""way/431414990""}",sunni
19-0466,مسجد عمر بن الخطاب قرية الفرنان عين السبت 36/5,,مسجد عمر بن الخطاب قرية الفرنان عين السبت 36/5,19,1949,Ain-Sebt,36.494143,5.714371,exact,wikidata,wikidata,"{""wikidata"":""Q137854696""}",
19-0467,مسجد بلال بن رباح غزالة 36/5,,مسجد بلال بن رباح غزالة 36/5,19,1949,Ain-Sebt,36.497066,5.720356,exact,wikidata,wikidata,"{""wikidata"":""Q137854697""}",
19-0468,Mosquée de Chorfa 36/4,Mosquée de Chorfa 36/4,,19,1913,Ain-Legradj,36.409281,4.867144,exact,wikidata,wikidata,"{""wikidata"":""Q137854699""}",
19-0469,مسجد مالك بن أنس أشراح العيد 36/4,,مسجد مالك بن أنس أشراح العيد 36/4,19,1913,Ain-Legradj,36.407027,4.883962,exact,wikidata,wikidata,"{""wikidata"":""Q137854700""}",
19-0470,مسجد تيزي رحال 36/4,,مسجد تيزي رحال 36/4,19,1913,Ain-Legradj,36.389651,4.851573,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854703"",""osm"":""way/366902309""}",sunni
19-0471,مسجد عمار ابن ياسر مشتة لحسانة في عين آزال,,مسجد عمار ابن ياسر مشتة لحسانة في عين آزال,19,1940,Ain Azel,35.807666,5.533626,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854769"",""osm"":""node/9761398311""}",
19-0472,مسجد مصعب بن عمير الحرقاوات في عين آزال,,مسجد مصعب بن عمير الحرقاوات في عين آزال,19,1940,Ain Azel,35.791315,5.498244,exact,wikidata,wikidata,"{""wikidata"":""Q137854772""}",
19-0473,Mosquée L'Arbi Tibessi in Aïn Arnat,Mosquée L'Arbi Tibessi in Aïn Arnat,,19,1926,Ain Arnat,36.176178,5.337825,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854773"",""osm"":""node/3221052564""}",sunni
19-0474,Mosquée Mechtat Bir Ben Braidji in Aïn Arnat,Mosquée Mechtat Bir Ben Braidji in Aïn Arnat,,19,1954,Ait-Tizi,36.13712,5.304338,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854774"",""osm"":""node/9629430768""}",
