name,name_fr,name_ar,layer,lat,lng,wilaya_code,wilaya_name_fr,wilaya_name_ar,nid_fr,nid_ar,has_virtual_tour,source
Station de gravures rupestres de Sidi Brahim 2 – commune de Moghrar,Station de gravures rupestres de Sidi Brahim 2 – commune de Moghrar,محطة النقوش الصخرية سيدي ابراهيم 2 بلدية مغرار,protected-cultural-property,32.485227,-0.455407,45,Naâma,النعامة,,1189,false,patrimoineculturelalgerien.org
Gravure rupestre de Tizi Tamezian,Gravure rupestre de Tizi Tamezian,نقش صخري تيزي تامزيان,protected-cultural-property,33.015219,-0.089247,45,Naâma,النعامة,,1190,false,patrimoineculturelalgerien.org
"Annexe de la bibliothèque Cheikh El Bachir El Ibrahimi – Ksar Chellala, wilaya de Tiaret","Annexe de la bibliothèque Cheikh El Bachir El Ibrahimi – Ksar Chellala, wilaya de Tiaret",ملحقة مكتبة ملحقة الشيخ البشير الابراهيمي قصر الشلالة ولاية تيارت,library,35.219444,2.320556,14,Tiaret,تيارت,,1192,false,patrimoineculturelalgerien.org
Annexe de la bibliothèque de lecture publique martyr Ali El Hammami – Medroussa,Annexe de la bibliothèque de lecture publique martyr Ali El Hammami – Medroussa,ملحقة مكتبة المطالعة العمومية – الشهيد علي الحمامي- مدروسة,library,35.177722,1.202056,14,Tiaret,تيارت,,1193,false,patrimoineculturelalgerien.org
Station de gravures rupestres d'Oum Echeggag – commune de Sfissifa,Station de gravures rupestres d'Oum Echeggag – commune de Sfissifa,محطة النقوش الصخرية أم الشقاق بلدية الصفيصيفة,protected-cultural-property,32.728859,-0.770983,45,Naâma,النعامة,,1194,false,patrimoineculturelalgerien.org
Annexe de la bibliothèque de lecture publique Abdli Benali – Mellakou,Annexe de la bibliothèque de lecture publique Abdli Benali – Mellakou,ملحقة مكتبة المطالعة العمومية عبدلي بن علي ملاكو,library,35.259644,1.237173,14,Tiaret,تيارت,,1195,false,patrimoineculturelalgerien.org
Station de gravures rupestres de Boumbata – commune de Sfissifa,Station de gravures rupestres de Boumbata – commune de Sfissifa,محطة النقوش الصخرية بومباتا بلدية الصفيصيفة,protected-cultural-property,32.69295,-0.897255,45,Naâma,النعامة,,1196,false,patrimoineculturelalgerien.org
Station de gravures rupestres de Fertassa,Station de gravures rupestres de Fertassa,محطة النقوش الصخرية فرطاسة,protected-cultural-property,32.837825,-1.25075,45,Naâma,النعامة,,1197,false,patrimoineculturelalgerien.org
Annexe de la bibliothèque de lecture publique Menad Abed – commune d'Oued Lili,Annexe de la bibliothèque de lecture publique Menad Abed – commune d'Oued Lili,ملحقة المكتبة المطالعة العمومية مناد عابد بلدية وادي ليلي,library,35.512417,1.269417,14,Tiaret,تيارت,,1198,false,patrimoineculturelalgerien.org
Station de Cheguig,Station de Cheguig,محطة شقیق,protected-cultural-property,34.31645,3.04798,03,Laghouat,الأغواط,,1201,false,patrimoineculturelalgerien.org
Station de Ghara Lahmam,Station de Ghara Lahmam,محطة غارة لحمام,protected-cultural-property,34.0223,2.92826,03,Laghouat,الأغواط,,1202,false,patrimoineculturelalgerien.org
"Siège de l'Exécutif provisoire (Rocher Noir), Boumerdès","Siège de l'Exécutif provisoire (Rocher Noir), Boumerdès",مقر الهيئة التنفيذية المؤقتة (الصخرة السوداء ) بومرداس,protected-cultural-property,36.762671,3.476827,35,Boumerdès,بومرداس,,1206,false,patrimoineculturelalgerien.org
Site archéologique de Draâ Zeg Ettir – commune d'Isser,Site archéologique de Draâ Zeg Ettir – commune d'Isser,الموقع الأثري ذراع زق الطير  بلدية يسر,protected-cultural-property,36.707306,3.693295,35,Boumerdès,بومرداس,,1207,false,patrimoineculturelalgerien.org
"Site archéologique de Marcoun – village Mechachka, commune d'Afir (daïra de Dellys)","Site archéologique de Marcoun – village Mechachka, commune d'Afir (daïra de Dellys)",الموقع الأثري ماركون   قرية مشاشكة  بلدية اعفير – دائرة دلس,protected-cultural-property,36.837894,3.97201,35,Boumerdès,بومرداس,,1208,false,patrimoineculturelalgerien.org
"Site archéologique de Zemmouri El Bahri, Boumerdès","Site archéologique de Zemmouri El Bahri, Boumerdès",الموقع الأثري زموري البحري بومرداس,protected-cultural-property,36.801215,3.565553,35,Boumerdès,بومرداس,,1209,false,patrimoineculturelalgerien.org
"Phare de Bordj El Fanar, Dellys","Phare de Bordj El Fanar, Dellys",منارة برج لفنار   دلس,protected-cultural-property,36.91875,3.887414,35,Boumerdès,بومرداس,,1210,false,patrimoineculturelalgerien.org
"Mosquée El Islah, Dellys","Mosquée El Islah, Dellys",مسجد الإصلاح دلس,protected-cultural-property,36.915078,3.913633,35,Boumerdès,بومرداس,,1211,false,patrimoineculturelalgerien.org
Station de gravures rupestres (Er Reha) – commune de Djeniene Bourezg,Station de gravures rupestres (Er Reha) – commune de Djeniene Bourezg,محطة النقوش الحجرية (الرحى ) بلدية الجنين بورزق,protected-cultural-property,32.265598,-0.995214,45,Naâma,النعامة,,1212,false,patrimoineculturelalgerien.org
Station de gravures rupestres de Hirech – commune de Sfissifa,Station de gravures rupestres de Hirech – commune de Sfissifa,محطة النقوش الصخرية حيرش بلدية صفيصيفة,protected-cultural-property,32.791868,-0.842395,45,Naâma,النعامة,,1213,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique Hadj Bilal Mohamed – In Salah,Bibliothèque de lecture publique Hadj Bilal Mohamed – In Salah,مكتبة المطالعة العمومية حاج بلال محمد عين صالح,library,27.114873,2.292564,11,Tamanrasset,تمنراست,,1214,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique Eddahbi Mohamed – Adriane,Bibliothèque de lecture publique Eddahbi Mohamed – Adriane,مكتبة المطالعة العمومية الدهبي محمد ادريان,library,22.782843,5.55675,11,Tamanrasset,تمنراست,,1215,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique d'Outoul,Bibliothèque de lecture publique d'Outoul,مكتبة المطالعة العمومية أتول,library,22.84373,5.344205,11,Tamanrasset,تمنراست,,1216,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique de Tin Zaouatine,Bibliothèque de lecture publique de Tin Zaouatine,مكتبة المطالعة العمومية تين زواتين,library,19.957088,2.96808,11,Tamanrasset,تمنراست,,1217,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique de Foggaret El Arab,Bibliothèque de lecture publique de Foggaret El Arab,مكتبة المطالعة العمومية فقارة العرب,library,27.208828,2.770345,11,Tamanrasset,تمنراست,,1218,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique de Tahifet,Bibliothèque de lecture publique de Tahifet,مكتبة المطالعة العمومية تاهيفت,library,22.970495,6.010461,11,Tamanrasset,تمنراست,,1219,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique d'Abalessa,Bibliothèque de lecture publique d'Abalessa,مكتبة المطالعة العمومية أبلسة,library,22.889981,4.849597,11,Tamanrasset,تمنراست,,1220,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique d'In Guezzam,Bibliothèque de lecture publique d'In Guezzam,مكتبة المطالعة العمومية عين قزام,library,19.909475,5.792425,11,Tamanrasset,تمنراست,,1221,false,patrimoineculturelalgerien.org
Annexe de la bibliothèque de lecture publique Moudjahid Demmouche Mohamed – Frenda,Annexe de la bibliothèque de lecture publique Moudjahid Demmouche Mohamed – Frenda,ملحقة مكتبــــة المطــــالعــــة العمـــوميّـــــة المجاهــــــد دمـــوش محمـــد –فـــــرنــــدة-,library,35.063251,1.055295,14,Tiaret,تيارت,,1222,false,patrimoineculturelalgerien.org
Bibliothèque principale de lecture publique Mokhtar Zerhouni,Bibliothèque principale de lecture publique Mokhtar Zerhouni,المكتبة الرئيسية للمطالعة العمومية ”مختار زرهوني“,library,36.732947,3.174647,16,Alger,الجزائر,,1223,false,patrimoineculturelalgerien.org
Site archéologique d'El Hadjra à Taghit,Site archéologique d'El Hadjra à Taghit,"الموقع الأثري ""الحجرة"" بتاغيت",protected-cultural-property,30.863698,-2.015342,08,Bechar,بشار,,1224,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique – commune de Tidjelabine – martyr Djaadi Mohamed,Bibliothèque de lecture publique – commune de Tidjelabine – martyr Djaadi Mohamed,مكتبة المطالعة العمومية لبلدية تيجلابين الشهيد جعدي محمد,library,36.730505,3.492432,35,Boumerdès,بومرداس,,1226,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique – commune de Thénia – Imam Brahim Boushaki,Bibliothèque de lecture publique – commune de Thénia – Imam Brahim Boushaki,مكتبة المطالعة العمومية لبلدية الثنية  الإمام ابراهيم بوسحاقي,library,36.725872,3.557886,35,Boumerdès,بومرداس,,1228,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique – commune de Souk El Had – Fezzaz Saïd,Bibliothèque de lecture publique – commune de Souk El Had – Fezzaz Saïd,مكتبة المطالعة العمومية لبلدية سوق الأحد  فـــزاز السعيد,library,36.693668,3.591747,35,Boumerdès,بومرداس,,1229,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique – commune de Si Mustapha – martyr Benzerga Boualem,Bibliothèque de lecture publique – commune de Si Mustapha – martyr Benzerga Boualem,مكتبة المطالعة العمومية لبلدية سي مصطفى الشهيد بن زرقة بوعلام,library,36.721334,3.615045,35,Boumerdès,بومرداس,,1230,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique – commune de Bordj Menaïel,Bibliothèque de lecture publique – commune de Bordj Menaïel,مكتبة المطالعة العمومية لبلدية برج منايل,library,36.741632,3.713954,35,Boumerdès,بومرداس,,1231,false,patrimoineculturelalgerien.org
Station de gravures rupestres de Lemhaïsrat – Aïn Sefra,Station de gravures rupestres de Lemhaïsrat – Aïn Sefra,محطة النقوش الصخرية محيصرات بالعين الصفراء,protected-cultural-property,32.784692,-0.532598,45,Naâma,النعامة,,1232,false,patrimoineculturelalgerien.org
Station de gravures rupestres d'Oued Boumbata – commune de Sfissifa,Station de gravures rupestres d'Oued Boumbata – commune de Sfissifa,محطة النقوش الصخرية واد بومباتا بلدية صفيصيفة,protected-cultural-property,32.717762,-0.865528,45,Naâma,النعامة,,1237,false,patrimoineculturelalgerien.org
Station de gravures rupestres des Grues 01 – commune de Tiout,Station de gravures rupestres des Grues 01 – commune de Tiout,محطة النقوش الصخرية الغرانيق 01 بلدية تيوت,protected-cultural-property,32.756176,-0.375877,45,Naâma,النعامة,,1238,false,patrimoineculturelalgerien.org
Zaouïa Ali Ben Ali Ben Ahmed El Boumerdassi,Zaouïa Ali Ben Ali Ben Ahmed El Boumerdassi,زاوية  علي بن علي بن احمد البومرداسي,protected-cultural-property,36.675165,3.519319,35,Boumerdès,بومرداس,,1239,false,patrimoineculturelalgerien.org
Mausolée du Bey Mohamed Ben Ali (Eddebbah),Mausolée du Bey Mohamed Ben Ali (Eddebbah),ضريح الباي محمد بن علي (الذباح),protected-cultural-property,36.722747,3.469855,35,Boumerdès,بومرداس,,1240,false,patrimoineculturelalgerien.org
"École coranique Sidi Ammar, Dellys","École coranique Sidi Ammar, Dellys","المدرسـة القرآنية "" سـيـدي عمـا ر"" دلس",protected-cultural-property,36.916107,3.913986,35,Boumerdès,بومرداس,,1242,false,patrimoineculturelalgerien.org
Mausolée du saint Sidi Mohamed El Harfi – Casbah antique de Dellys,Mausolée du saint Sidi Mohamed El Harfi – Casbah antique de Dellys,"ضريح الولي الصالح  "" سيدي محمد الحرفي "" بقصبة دلس العتيقة",protected-cultural-property,36.915655,3.914465,35,Boumerdès,بومرداس,,1244,false,patrimoineculturelalgerien.org
Pont de Khemis El Khechna,Pont de Khemis El Khechna,قنطرة خميس الخشنة,protected-cultural-property,36.63052,3.302498,35,Boumerdès,بومرداس,,1245,false,patrimoineculturelalgerien.org
Porte d'Espagne,Porte d'Espagne,باب اسبانيا,protected-cultural-property,35.706625,-0.65367,31,Oran,وهران,,1246,false,patrimoineculturelalgerien.org
Porte d'Espagne,Porte d'Espagne,باب اسبانيا,protected-cultural-property,35.706625,-0.65367,31,Oran,وهران,,1247,false,patrimoineculturelalgerien.org
Porte de Canastel,Porte de Canastel,باب كناستيل,protected-cultural-property,35.705068,-0.652337,31,Oran,وهران,,1249,false,patrimoineculturelalgerien.org
Bibliothèque principale de lecture publique Djamel Eddine Ben Saâd,Bibliothèque principale de lecture publique Djamel Eddine Ben Saâd,المكتبة الرئيسية للمطالعة العمومية جمال الدين بن سعد,library,34.657633,3.263985,17,Djelfa,الجلفة,,1250,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique martyr Mezara Ahmed,Bibliothèque de lecture publique martyr Mezara Ahmed,مكتبة المطالعة العمومية  الشهيد مزارة أحمد,library,35.155256,3.244295,17,Djelfa,الجلفة,,1251,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique – commune d'Oum El Adham,Bibliothèque de lecture publique – commune d'Oum El Adham,مكتبة المطالعة العمومية بلدية أم العظام‭,library,33.721054,4.529264,17,Djelfa,الجلفة,,1252,false,patrimoineculturelalgerien.org
Bibliothèque de lecture publique – commune d'El Idrissia,Bibliothèque de lecture publique – commune d'El Idrissia,مكتبة المطالعة العمومية بلدية الإدريسية,library,34.446886,2.53456,17,Djelfa,الجلفة,,1253,false,patrimoineculturelalgerien.org
